method,url,headers,body,label
POST,/docs?q=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: uIjXyVYr553C",,0
PUT,/checkout?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: BText4yQ6RVr",,0
PUT,/api/user?q=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: zThC8qVRzwjn",,1
POST,/checkout?search=1 OR TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: vUQauHwzVw0M",,1
PUT,/blog?id=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: GQX2AM2YOils",,0
PUT,/search?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: MKQ9cBRCzYXI",,0
GET,/blog?id=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: 130Da0FkeGpe",,1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: oFUX3CP5XnkZ",id=%3B%20ls%20-la,1
GET,/login?id=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: Lae9kYXYcl1m",,1
PUT,/login?page=%253Csvg/onload%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: Z3a8UwST9NvF",,1
PUT,/search?search=%2527%253B%2520DROP%2520TABLE%2520users%253B%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: p1k7TUB9K0qm",,1
PUT,/blog?search=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: iBgLMDRSifvm",,0
POST,/images?lang=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: noZ0aLXihjcO",,0
POST,/search?id=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: WjGyVqfEmkGt",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: UEvl9W2gv9PE",id=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,/images?file=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: WpZvxlCT4kS5",,1
POST,/docs?query=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: D5Gt5o43uUoO",,0
POST,/checkout?q=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: ZFizTdBbfQdO",,1
PUT,/search?q=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: BJWDwXt3VXQ3",,0
PUT,/search?id=1%2520OR%2520TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: uR3sYYJHBy7I",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: rxwg5MMuLEPZ",username=/etc/shadow,1
PUT,/product?lang=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: S3Haem8F0zuA",,0
POST,/api/user?ref=%2526%2526%2520cat%2520/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: VYsgDhz28wml",,1
POST,/search?username=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: EHPJdUvRrNC7",,0
PUT,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: ithKNdD0028V",file=%257C%2520whoami,1
PUT,/login?username=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: PliMC4cIaUN1",,0
GET,/images,"User-Agent: Mozilla/5.0
X-Request-ID: Ued5497DofcQ",q=../../etc/passwd,1
POST,/images?ref=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: DVrPSMxdcWok",,0
GET,/images?file=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: ljZ1nPA6XScq",,0
PUT,/docs?q=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: nuAcPSj46zNI",,0
PUT,/search?file=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: e6DVZU1NPgLc",,0
GET,/blog?username=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: puITgLhBK6we",,0
PUT,/blog?page=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: neYbmz5KfMvL",,1
POST,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: g39Z3RMcf31X",q=%253B%2520ls%2520-la,1
POST,/api/user?lang=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: TzvDwPjJui6a",,1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: L4YtsLdoJHj8",q=$(whoami),1
PUT,/checkout?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 4gqsc9OYYlQF",,0
GET,/blog?ref=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: FOEHhFxrZ4Xj",,1
GET,/docs?page=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: A8ZypsFVqCIb",,0
PUT,/api/user?id=%2527%2520UNION%2520SELECT%2520NULL%252CNULL%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: aTlFcig7cxRQ",,1
POST,/product?query=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: eEoVAKMk3Nog",,0
GET,/images?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: OV50TI7C81KB",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: oZSe0vXBveIi",ref=; ls -la,1
PUT,/blog?username=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/5.0
X-Request-ID: OCjYD17X9fvO",,1
GET,/login?search=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: Iekpv9ecRvwg",,1
PUT,/checkout?username=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: iTfbZO0eW8IP",,1
POST,/images?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: TfFB1c87BOst",,0
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: 4DOkEVmFBPv7",query=%24%28whoami%29,1
GET,/api/user?search=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: rVArXXu6qefl",,0
PUT,/checkout?username=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: p01sHWFGof1M",,0
GET,/blog?query=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: tig5IuxrE7Z4",,0
POST,/blog?ref=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: Dh0w5n3UNdaC",,1
GET,/product?search=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: wociu1DQWnv8",,0
POST,/api/user?query=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: fyXDmWJzwrXg",,0
POST,/blog?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: aSobLS6dexJA",,0
PUT,/blog?q=%2527%2520AND%2520SLEEP%25285%2529--,"User-Agent: Mozilla/5.0
X-Request-ID: R8kVnOzbWoml",,1
POST,/api/user?query=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: pLSCB4bN5Sea",,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: 1ipoB9pHMUl3",search=../../etc/passwd,1
GET,/images?id=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: Zw4nfxBTTM5O",,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: L8oII7B5q32u",ref='; DROP TABLE users; --,1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: LXy4GmmJ7VhZ",ref=1%2520OR%2520TRUE,1
GET,/blog?username=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: c3HsLGBvhdiJ",,1
POST,/product?ref=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: pJyUAHJI7ovp",,0
PUT,/login?q=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: l0He0HnkvndL",,0
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: SrNROZXmu28g",id=1 OR TRUE,1
PUT,/checkout?file=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: HEKrZvzgafSG",,0
GET,/docs?file=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: uwt0aoN2iUiw",,0
PUT,/docs?query=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: 5vyokCLCuDV2",,0
PUT,/docs?file=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 7wXfpE9IMvoL",,0
POST,/product?page=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: MRiJkljuq0A4",,0
PUT,/docs?ref=%2524%2528whoami%2529,"User-Agent: Mozilla/5.0
X-Request-ID: QMpWBGrSPSTp",,1
GET,/images?id=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: ggnFrbbX4w1T",,0
GET,/docs?search=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: k1iftPxmt6lB",,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: FTU5giTByxK8",page=%2527%2520OR%25201%253D1%2520--,1
GET,/api/user?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: HjFoBphK1PWk",,0
POST,/images?id=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: FEAQZ1jE3Wo2",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: 60ouJZV547RQ",ref=%3Csvg/onload%3Dalert%281%29%3E,1
GET,/api/user?ref=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: mSCqN8cxv0dP",,0
GET,/product?query=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: Pyc57AfdyaDT",,1
GET,/blog?lang=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: WmVjdqr1ivZm",,1
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: X6KYJdwiuG7n",search=/etc/shadow,1
GET,"/checkout?query=alert(String.fromCharCode(88,83,83))","User-Agent: Mozilla/5.0
X-Request-ID: XRZx3HmtAQbw",,1
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: NG5wK8JwXGh4",lang=%2527%2520AND%2520SLEEP%25285%2529--,1
POST,/product?id=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: XYdHIxbs3Gqh",,0
POST,/images?file=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 4tmVgc62iHwF",,0
GET,/blog?search=%2526%2526%2520cat%2520/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: v2ev7OT1d8RG",,1
GET,/login?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: c3PbtIRo7Wyt",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: uZk9QHNqFhBX",page=%27%20AND%20SLEEP%285%29--,1
GET,/product?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: 9XHaZVgbCbKK",,0
POST,/login?file=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: Q27bXOteRyvm",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: mam4NatEPus6",query=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,/docs?search=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 2a3sy6gidRCQ",,0
PUT,/docs?search=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: Q8WoH840qwY9",,0
POST,/images?lang=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: LXLIWEegHo0M",,0
GET,/checkout?page=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: dm08vPPPMchP",,1
POST,/docs?search=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: 6rdrvTfMQcSe",,1
PUT,/images?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 2OIzjY7kwvpg",,0
PUT,/checkout?ref=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 4C8zu3rVxfdi",,0
PUT,/api/user?id=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: DYHYqLg5QaL4",,1
GET,/login?page=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: SOQJX2AnZW10",,0
POST,/login?query=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: mI65MJqLpk6c",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: 4quRmThc2yNI",query=; ls -la,1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: giaiIz4Gt0li",page=/etc/shadow,1
GET,/checkout?page=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 4iko9D6e3LCn",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: 40JjPia4oBz5",ref=%27%3B%20DROP%20TABLE%20users%3B%20--,1
PUT,/checkout?username=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: m5Iz8rDUIKLs",,0
PUT,/blog?q=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: jnu2BbKm6Zvq",,0
GET,/docs?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: ZdI5c4Od1Oty",,0
PUT,/api/user?id=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: 2wLbZXoMslG9",,1
GET,/blog?username=%24%28whoami%29,"User-Agent: Mozilla/5.0
X-Request-ID: bIzzbhWvYWVC",,1
PUT,/images?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: LMKFRNHJRcU6",,0
POST,/checkout?query=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: G3jc6BpfIN2r",,0
PUT,/product?query=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: RGI0jHReNYOS",,0
PUT,/blog?lang=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: fAWP1bfgtCER",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: oyES0ejF82wg",q=%3Cscript%3Ealert%281%29%3C/script%3E,1
GET,/login?q=%257C%2520whoami,"User-Agent: Mozilla/5.0
X-Request-ID: 47QkY4C5Bbdb",,1
GET,/checkout?ref=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: BjtVL0CZaUxK",,1
PUT,/login?q=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: Y65k0IK0jxRC",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: BKc02Rpi1KzQ",file=<svg/onload=alert(1)>,1
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: TnsqGFcasgie",q=%2526%2526%2520cat%2520/etc/passwd,1
POST,/product?query=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: sCG7MqxrV0Ip",,0
GET,/docs?username=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: Lk3gXwyFazFq",,0
GET,/login?search=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: 6qwwfuneam0h",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: XMWwe2Gr092T",id=<script>alert(1)</script>,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: mHHJbbqd7Fyw",page=/etc/shadow,1
PUT,/checkout?lang=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: 5FiZrFNQigJY",,1
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: tkhsBcVeCtuh",id=1 OR TRUE,1
GET,/product?page=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: uifNOfxRtmp2",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: sGdAil50T7NI",q=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
GET,/api/user?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: zntOyTIsziH4",,0
GET,/images?page=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: kNSntEVGW9xE",,0
POST,/product?id=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: weXBEujigmAo",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: heJTd5PEXymX",query=../../etc/passwd,1
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: 5RxVex34y1Zo",ref=%2526%2526%2520cat%2520/etc/passwd,1
GET,/docs?file=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: nJ40BnzQgXMv",,1
GET,/api/user?username=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: IegZHBUS5PdL",,0
GET,/api/user?page=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: cKtZa71oLwgM",,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: O7gQ2kVAlXrV",file=$(whoami),1
PUT,/docs?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: DsICupHcf3r6",,0
GET,/docs?ref=$(whoami),"User-Agent: Mozilla/5.0
X-Request-ID: u7GRiEgUVPGp",,1
PUT,/checkout?file=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: 4kn2p2fASlFU",,0
POST,/checkout?page=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: zjrTR4BBLcBm",,0
GET,/checkout?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: h76QUEuOr3OX",,0
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: vnMiVPUaSoJF",lang=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,"/docs?q=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: Ha0AwJkwigqe",,1
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: TZEW11Niv26o",page=....//....//etc/passwd,1
GET,/api/user?lang=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: yQezuOxKReSz",,1
GET,/search?id=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: TlYSiGHX9rmW",,0
POST,/blog?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: HZISzKixCpoW",,0
PUT,/login?id=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: Gv59vIXSYXN4",,0
GET,/product?page=1 OR TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: jWo5EFFDeTFv",,1
GET,/login?lang=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: nRXGgX1b8u3d",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: NhD61mFnQdyU",q=1%2520OR%2520TRUE,1
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: kzb8YSK1HM36",page='; DROP TABLE users; --,1
POST,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: f3ZiFQ3OS66O",lang=%2527%2520AND%2520SLEEP%25285%2529--,1
GET,/blog?id=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: FhzdhONNBwTC",,0
GET,/images,"User-Agent: Mozilla/5.0
X-Request-ID: nDyOQF2jMtuT",page=1%2520OR%2520TRUE,1
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: xvooLjovNl0N",username=%2527%2520OR%25201%253D1%2520--,1
PUT,/checkout?q=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: v40Q336O2Ci4",,0
POST,/search?q=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: FCXyFHdeQAOj",,0
POST,/blog?id=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: e0XcPXy8Zn3m",,0
GET,/api/user?query=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: lamn1Q4YbD7i",,0
PUT,/search?ref=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: IPQojZpCp8zI",,0
GET,/blog?username=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: 7yPmilKCRWwL",,0
POST,"/login?q=alert(String.fromCharCode(88,83,83))","User-Agent: Mozilla/5.0
X-Request-ID: CPy3TTCfqiZF",,1
GET,/search?lang=%257C%2520whoami,"User-Agent: Mozilla/5.0
X-Request-ID: yc5Ixp7hMfXY",,1
GET,/product?username=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: JE7G1Upbqd93",,0
GET,/api/user?search=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: 7FoifJBOI5Db",,1
GET,/api/user?lang=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: Ynvg5dtlFkyw",,0
GET,/api/user?search=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: oecDdDSAxuzl",,1
PUT,/docs?lang=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: h7UUqsuLIhts",,0
PUT,/search?q=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: YN2Ov2oIm4rO",,0
GET,/blog?lang=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: wbx6QyvJWmfX",,0
GET,/images?search=%2527%2520UNION%2520SELECT%2520NULL%252CNULL%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: GsJgDgXVEHKk",,1
GET,/docs?username=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: IYY2h7WMXhlP",,1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: iBn0u5s1A5nq",page=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: NCtVOe8tK4iR",q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
POST,/product?page=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: aIh5sPCk432z",,0
POST,/images?lang=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: ahBBaL3ED53p",,0
GET,/product?query=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: cdZUiodvzdwq",,1
PUT,/product?file='; DROP TABLE users; --,"User-Agent: Mozilla/5.0
X-Request-ID: dzPgwupCEuv4",,1
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: zL3Qe8YfKAJQ",query=%26%26%20cat%20/etc/passwd,1
PUT,/images?query=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: R0K4o4KuZGoB",,0
PUT,/product?page=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: L7YFxUiUS2WG",,0
PUT,/checkout?q=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 1UHTbtopdtXU",,0
POST,/blog?ref=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: sQvll7RvwfXf",,0
GET,/api/user?ref=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: olVDATgFbQIv",,1
GET,/docs?search=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 2gLazsTxG1IR",,0
PUT,/images?username=%24%28whoami%29,"User-Agent: Mozilla/5.0
X-Request-ID: ZUxe122tAQ6Z",,1
POST,/login?search=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: vmZy3qAXG1VG",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: Z0vuzt0Wz3uQ",page=; ls -la,1
PUT,/images?lang=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: yZyDR0yIxnaY",,1
POST,/login?id=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: 1rvX5obQjryB",,0
POST,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: R3aHKD5PkiON",q=1%2520OR%2520TRUE,1
GET,/images?file=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: GncDhEcLyurn",,0
POST,/api/user?lang=1%2520OR%2520TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: 7iH36fJEQs7r",,1
GET,/api/user?q=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/5.0
X-Request-ID: ZFwFYLEuMs9p",,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: kBC3h6C3qFPd",id=$(whoami),1
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: kHGpkRALZyDI","query=alert(String.fromCharCode(88,83,83))",1
POST,/login?query=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: IWQdpqyfUxgc",,0
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: EJ3aTvnjBUWT",query=1%2520OR%2520TRUE,1
POST,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: AXaACJWC7K91",username=1%20OR%20TRUE,1
PUT,/blog?query=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: pVVQ8SxYFjNr",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: ESUb4NrBXdLR",ref=%2524%2528whoami%2529,1
POST,/login?id=%24%28whoami%29,"User-Agent: Mozilla/5.0
X-Request-ID: 38U6M4tJ9v2Z",,1
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: cODs3cSvZpic",search=' AND SLEEP(5)--,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: jIpkB23ZKtnr",q=%2527%253B%2520DROP%2520TABLE%2520users%253B%2520--,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: Fz1pebXScdOl",q=%2527%2520OR%25201%253D1%2520--,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: uPbtloQ7zkJY",ref=%27%20AND%20SLEEP%285%29--,1
POST,/search?search=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: vmpngSwBPyW8",,0
GET,/images?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: v2jT49hFiKMo",,0
POST,/checkout?page=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: DkjnZcBEeZUd",,1
POST,/product?ref=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: pSnpkYwm38Mz",,1
GET,/login?id=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: BCJwPKJHxGyH",,1
POST,/search?query=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: OkrnqsQ1FEQZ",,0
POST,/docs?search=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: 26ZMR9rrCTZT",,0
GET,/search?page=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: wX07Drwbttcu",,1
POST,/search?file=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: t53XmiYbvDnK",,0
PUT,/docs?file=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: esxqpLLtRwCl",,0
PUT,/checkout?page=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: 8ym6ApTJZlT6",,0
POST,/images?file=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: dbiC81C0ZSWL",,0
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: 47H7Xh8tCVjJ",q=../../etc/passwd,1
POST,/product?q=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 1yu0uU031Rri",,0
GET,"/images?file=alert(String.fromCharCode(88,83,83))","User-Agent: Mozilla/5.0
X-Request-ID: sK13i5g1B9Gu",,1
