method,url,headers,body,label
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: fTVxBDtA",search=<script>alert(1)</script>,1
POST,/blog?search=john,"User-Agent: Mozilla/6.0
X-Request-ID: rSYXqdfT",,0
GET,/api/user?q=english,"User-Agent: Mozilla/6.0
X-Request-ID: iznEUTqR",,0
GET,/checkout?search=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: ooBDcxKk",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: TvNnXLAm",lang=%27%20AND%20SLEEP%285%29--,1
POST,/login?page=john,"User-Agent: Mozilla/5.0
X-Request-ID: WNYxSJZK",,0
GET,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: VGveeZmu",lang=%27%20OR%20%27a%27%3D%27a,1
GET,/api/user?search=true,"User-Agent: Mozilla/5.0
X-Request-ID: nIPbcbZX",,0
POST,/api/user?page=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: ENoqjLyR",,0
GET,/search?file=item45,"User-Agent: Mozilla/6.0
X-Request-ID: niNmasQe",,0
PUT,/login?id=category1,"User-Agent: Mozilla/5.0
X-Request-ID: abclyQNb",,0
GET,/search?q=`id`,"User-Agent: Mozilla/5.0
X-Request-ID: eeVOAvqH",,1
GET,/blog?username=123,"User-Agent: Mozilla/6.0
X-Request-ID: SwffASax",,0
POST,/login,"User-Agent: Mozilla/4.0
X-Request-ID: rinsJvTE",q=&& cat /etc/passwd,1
POST,/search,"User-Agent: Mozilla/6.0
X-Request-ID: rZVGBwrx",file=%7C%20whoami,1
GET,/search?search=' AND SLEEP(5)--,"User-Agent: Mozilla/4.0
X-Request-ID: bSJSEbrz",,1
POST,/blog?search=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: IaJFxKSB",,0
POST,/checkout?lang=true,"User-Agent: Mozilla/6.0
X-Request-ID: jVdqrPBc",,0
GET,/blog?lang=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: OBdIfvgh",,0
GET,/blog?file=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: JMzvkQKM",,0
GET,/login?page=english,"User-Agent: Mozilla/6.0
X-Request-ID: ujBwLLxj",,0
GET,/search,"User-Agent: Mozilla/6.0
X-Request-ID: YlrOQsLJ",id=%22%20onmouseover%3Dalert%281%29%20%22,1
POST,/blog?search=item45,"User-Agent: Mozilla/4.0
X-Request-ID: QHsjTBlB",,0
POST,"/search?lang="" onmouseover=alert(1) ""","User-Agent: Mozilla/4.0
X-Request-ID: pxJWMiJD",,1
GET,/login?search=english,"User-Agent: Mozilla/6.0
X-Request-ID: VwRacsxb",,0
PUT,/search?q=english,"User-Agent: Mozilla/4.0
X-Request-ID: YQYccYFF",,0
GET,/checkout?username=true,"User-Agent: Mozilla/5.0
X-Request-ID: gvrTmPrY",,0
PUT,/search?file=true,"User-Agent: Mozilla/6.0
X-Request-ID: zVjigrgW",,0
POST,/checkout?username=false,"User-Agent: Mozilla/5.0
X-Request-ID: gYxGeqBp",,0
POST,/search?search=john,"User-Agent: Mozilla/6.0
X-Request-ID: sXyjzyGn",,0
GET,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: kINIaWDi",username=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/login?search=' OR 'a'='a,"User-Agent: Mozilla/4.0
X-Request-ID: sYxyzNbq",,1
PUT,/product,"User-Agent: Mozilla/4.0
X-Request-ID: IEozdywS",id=%3Csvg/onload%3Dalert%281%29%3E,1
GET,/blog?id=true,"User-Agent: Mozilla/5.0
X-Request-ID: hMsTWUbM",,0
GET,/search?file=item45,"User-Agent: Mozilla/4.0
X-Request-ID: YHZOTysf",,0
PUT,/api/user?file=category1,"User-Agent: Mozilla/6.0
X-Request-ID: buTQFmIt",,0
POST,/checkout?id=category1,"User-Agent: Mozilla/4.0
X-Request-ID: IHKkpaps",,0
GET,/api/user?q=<svg/onload=alert(1)>,"User-Agent: Mozilla/4.0
X-Request-ID: fIpyhxXp",,1
POST,/product?search=`id`,"User-Agent: Mozilla/5.0
X-Request-ID: rExJCEFG",,1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: QNJgSGES",file=<img src=x onerror=alert(1)>,1
POST,/search?id=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: wTPwnlhe",,0
PUT,/blog?id=false,"User-Agent: Mozilla/5.0
X-Request-ID: ncBCIaRZ",,0
POST,/search?file=' AND SLEEP(5)--,"User-Agent: Mozilla/4.0
X-Request-ID: qPCMgVRq",,1
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: nZpllxPd",lang=/etc/shadow,1
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: WOkYqpyi",page=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,/blog?username=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: nimLeSxP",,1
GET,/product?username=123,"User-Agent: Mozilla/5.0
X-Request-ID: iGzaaykp",,0
GET,/checkout?lang=false,"User-Agent: Mozilla/4.0
X-Request-ID: XgbyVvEx",,0
GET,/search,"User-Agent: Mozilla/6.0
X-Request-ID: skLFulUh",q=../../etc/passwd,1
GET,/blog?search=false,"User-Agent: Mozilla/6.0
X-Request-ID: eKUGBXWA",,0
POST,/login?search=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: RqKYnKZB",,1
GET,/login?lang=false,"User-Agent: Mozilla/4.0
X-Request-ID: GFwAgrca",,0
GET,/api/user?lang=english,"User-Agent: Mozilla/4.0
X-Request-ID: FmKuWWUY",,0
GET,/api/user?search=item45,"User-Agent: Mozilla/5.0
X-Request-ID: spJJmmfP",,0
PUT,/login?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: hYlNHlYz",,0
PUT,/search?q=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: kILOgwFv",,1
POST,/blog?page=123,"User-Agent: Mozilla/5.0
X-Request-ID: jDktBXzu",,0
GET,/blog?username=| whoami,"User-Agent: Mozilla/6.0
X-Request-ID: gufBrUgI",,1
PUT,/product?lang=category1,"User-Agent: Mozilla/5.0
X-Request-ID: NDXnUKQA",,0
GET,/product?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: oeOEXxmf",,0
GET,/api/user?search=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/4.0
X-Request-ID: elFgYntp",,1
GET,/product,"User-Agent: Mozilla/4.0
X-Request-ID: VwnRHWAd",file=`id`,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: RmYrmHwT",file=%60id%60,1
PUT,/product,"User-Agent: Mozilla/4.0
X-Request-ID: tOwAmBEM",id=`id`,1
GET,/login?search=true,"User-Agent: Mozilla/4.0
X-Request-ID: GeSeOUxA",,0
POST,/checkout?lang=; ls -la,"User-Agent: Mozilla/6.0
X-Request-ID: dzHuReTQ",,1
PUT,/api/user?page=| whoami,"User-Agent: Mozilla/4.0
X-Request-ID: zXqKIISE",,1
PUT,/api/user?lang=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: cxuOoOSK",,1
POST,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: xXTcicEE",lang=%27%20OR%201%3D1%20--,1
PUT,/blog?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: gKKfGaQQ",,0
POST,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: zWHwUXRK",username=%26%26%20cat%20/etc/passwd,1
POST,/product?file=123,"User-Agent: Mozilla/5.0
X-Request-ID: EddznbZd",,0
GET,/checkout?lang=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: VwebNLoI",,1
GET,/api/user?lang=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: oFJtfIym",,0
GET,/blog?page=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: YQSKcUAL",,1
PUT,/login?lang=false,"User-Agent: Mozilla/6.0
X-Request-ID: uoRYYmKE",,0
PUT,/login?file=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: jYAbApRt",,1
GET,/checkout?q=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: ijAySVHc",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: jmDWlVoZ",username=%27%20OR%201%3D1%20--,1
GET,/checkout?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: kglyUDJz",,0
PUT,/product?search=true,"User-Agent: Mozilla/6.0
X-Request-ID: nbDZxTaZ",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: XIODDteC",search='; DROP TABLE users; --,1
GET,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: QxrOkyDi",username=../../etc/passwd,1
POST,/blog?username=../../../../windows/win.ini,"User-Agent: Mozilla/4.0
X-Request-ID: YaaIogKW",,1
POST,/blog?file=item45,"User-Agent: Mozilla/4.0
X-Request-ID: UBCkUpHS",,0
POST,/login?username=`id`,"User-Agent: Mozilla/4.0
X-Request-ID: wsuYpIqs",,1
POST,/login?file=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: GJAtkJZk",,0
GET,/product?q=english,"User-Agent: Mozilla/6.0
X-Request-ID: vFADBJhY",,0
POST,/login?q=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/4.0
X-Request-ID: akZHRatF",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: ajPTSIsa",q=' OR 'a'='a,1
POST,/checkout?file=english,"User-Agent: Mozilla/5.0
X-Request-ID: MPANohTI",,0
PUT,/blog?file=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: XNXxNfkg",,0
POST,/search?username=false,"User-Agent: Mozilla/6.0
X-Request-ID: NcHQEGWD",,0
POST,/api/user?page=john,"User-Agent: Mozilla/5.0
X-Request-ID: WbLMhlKG",,0
PUT,/product,"User-Agent: Mozilla/6.0
X-Request-ID: DpQHENdV",q=%60id%60,1
PUT,/checkout?file=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: sSywushe",,0
PUT,/blog?username=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/4.0
X-Request-ID: UmHGkOnx",,1
POST,/product?id=123,"User-Agent: Mozilla/6.0
X-Request-ID: IDHdrKhV",,0
GET,/checkout?page=item45,"User-Agent: Mozilla/5.0
X-Request-ID: sALGtlIu",,0
POST,/search?lang=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: QsuSonAT",,1
POST,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: GyZYcFTA",lang=/etc/shadow,1
GET,/login?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: dAbLGNSC",,0
POST,/checkout?page=false,"User-Agent: Mozilla/4.0
X-Request-ID: dgDteOIr",,0
POST,/api/user?lang=item45,"User-Agent: Mozilla/5.0
X-Request-ID: ZwRKTlIN",,0
PUT,/blog?username='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: LNucDyhI",,1
POST,/search?id=123,"User-Agent: Mozilla/6.0
X-Request-ID: IQxEGWrW",,0
PUT,/api/user?q=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/4.0
X-Request-ID: sKORpLJe",,1
POST,/product?username=<script>alert(1)</script>,"User-Agent: Mozilla/6.0
X-Request-ID: gyZlRJDT",,1
POST,/login?username=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: QuMwbiMP",,1
PUT,/checkout?search=123,"User-Agent: Mozilla/4.0
X-Request-ID: cmKWcTXK",,0
POST,/search?q=john,"User-Agent: Mozilla/6.0
X-Request-ID: aMrmpkqb",,0
PUT,/checkout?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: FOOUwnXP",,0
PUT,/blog?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: ltBnhhsj",,0
GET,/checkout?file=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: CxedijdI",,1
PUT,/api/user?id=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/6.0
X-Request-ID: oiYAxdFG",,1
POST,/search,"User-Agent: Mozilla/6.0
X-Request-ID: qhfRzPVU",page=<script>alert(1)</script>,1
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: YCRWueIj",q=../../../../windows/win.ini,1
PUT,/login?username=123,"User-Agent: Mozilla/6.0
X-Request-ID: nEgcQeHn",,0
POST,/product?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: buRFMlXE",,0
PUT,/login?lang=' AND SLEEP(5)--,"User-Agent: Mozilla/4.0
X-Request-ID: JIfduwvV",,1
PUT,/checkout?search=| whoami,"User-Agent: Mozilla/6.0
X-Request-ID: KavymItH",,1
GET,/product?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: bIYqOpww",,0
POST,/login?username=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: QuQZNzQH",,1
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: vfRoeMfY",id=`id`,1
PUT,/blog?file=| whoami,"User-Agent: Mozilla/4.0
X-Request-ID: xTViTwXc",,1
POST,/api/user?file=john,"User-Agent: Mozilla/6.0
X-Request-ID: XHBpZQJC",,0
GET,/search?username='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: ZxFLhwvG",,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: lqaNVedK",username=../../etc/passwd,1
PUT,/blog?page=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: PEMUhLME",,0
GET,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: ZpWIjXzX",username=%3B%20ls%20-la,1
PUT,/checkout?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: fyjMQLmT",,0
GET,/product?lang=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: HpIjemXJ",,1
POST,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: fhRKXfuX",search='; DROP TABLE users; --,1
GET,/search?q=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: jibzpLRH",,0
POST,/checkout?id=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: DQpStNEX",,1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: DeAicJFs",username=<svg/onload=alert(1)>,1
POST,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: WFIuUGTE",id=../../../../windows/win.ini,1
POST,/api/user?file=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: diQBKuxR",,1
POST,/login,"User-Agent: Mozilla/4.0
X-Request-ID: RIOUAOfM",id=' AND SLEEP(5)--,1
GET,/blog?q=false,"User-Agent: Mozilla/5.0
X-Request-ID: YiPIzRzr",,0
PUT,/search?id=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/6.0
X-Request-ID: yFjZYUix",,1
POST,/blog?file=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: QijNLtuj",,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: ForFNGyS",page=../../etc/passwd,1
POST,/login?username=english,"User-Agent: Mozilla/4.0
X-Request-ID: spiCwZbS",,0
GET,/product?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: BhOzIATH",,0
PUT,/api/user?id=english,"User-Agent: Mozilla/6.0
X-Request-ID: JFgJjQsW",,0
POST,/blog?id=false,"User-Agent: Mozilla/6.0
X-Request-ID: EhPHRRKW",,0
POST,/checkout?search=123,"User-Agent: Mozilla/6.0
X-Request-ID: aBnCaQGN",,0
PUT,/api/user?search=english,"User-Agent: Mozilla/4.0
X-Request-ID: lZBquIcp",,0
GET,/search?page=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: uLiGDBmm",,1
GET,/login?id=true,"User-Agent: Mozilla/5.0
X-Request-ID: wxQxjBnF",,0
GET,/login,"User-Agent: Mozilla/6.0
X-Request-ID: GUzWFybS",search=%27%20AND%20SLEEP%285%29--,1
PUT,/api/user?username=../../../../windows/win.ini,"User-Agent: Mozilla/4.0
X-Request-ID: OeTfycGO",,1
POST,/search?q=english,"User-Agent: Mozilla/5.0
X-Request-ID: vqQBGsxE",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: DkhEwtYE",lang=%27%3B%20DROP%20TABLE%20users%3B%20--,1
PUT,/login?file=john,"User-Agent: Mozilla/4.0
X-Request-ID: tMgnVoWQ",,0
PUT,/api/user?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: yOOGwyza",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: ieGgLkoh",search=' AND SLEEP(5)--,1
GET,/blog?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: JFZPSIhb",,0
POST,/login?search=false,"User-Agent: Mozilla/4.0
X-Request-ID: dyoxyVPh",,0
POST,/product?file=item45,"User-Agent: Mozilla/4.0
X-Request-ID: xBhHqucO",,0
PUT,/blog?lang=true,"User-Agent: Mozilla/6.0
X-Request-ID: hfOakVyq",,0
GET,/blog?file=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: JlsMlzuM",,0
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: FjbvrpBh",id=%27%20OR%201%3D1%20--,1
POST,/login?q=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: RPQxZQHJ",,0
GET,/api/user?lang=true,"User-Agent: Mozilla/5.0
X-Request-ID: MoNWWauL",,0
GET,/checkout?q=; ls -la,"User-Agent: Mozilla/4.0
X-Request-ID: bXJaZzUQ",,1
POST,/api/user?lang=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: CdHwPBAJ",,0
POST,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: wpTWAHkK",username=../../../../windows/win.ini,1
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: grBfPvTJ",page=/etc/shadow,1
POST,/product?page=english,"User-Agent: Mozilla/6.0
X-Request-ID: woddPPaY",,0
GET,/checkout?username=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: ZudgAeLk",,0
PUT,/product?lang=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: UzDccErb",,0
POST,/blog?username=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: PtVJVFYr",,0
PUT,/login?lang=category1,"User-Agent: Mozilla/6.0
X-Request-ID: jEKmWlJM",,0
PUT,/api/user?page=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: ZYnSnMpC",,0
GET,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: fhTtrzPr",q=../../../../windows/win.ini,1
GET,/product?file=english,"User-Agent: Mozilla/4.0
X-Request-ID: LrFnIFIy",,0
PUT,/blog?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: KZWMaQrj",,0
POST,/search?id=item45,"User-Agent: Mozilla/5.0
X-Request-ID: lOZTRPhm",,0
POST,/product?file=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: zCAmRIbP",,1
GET,/product,"User-Agent: Mozilla/4.0
X-Request-ID: SvwdzFfu",username=../../etc/passwd,1
PUT,/search?q=item45,"User-Agent: Mozilla/4.0
X-Request-ID: TBqdOAqp",,0
PUT,/login?id=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: KtyJjMVP",,0
GET,/product?page=item45,"User-Agent: Mozilla/4.0
X-Request-ID: POslEJmh",,0
PUT,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: IuOiyuRE",search=| whoami,1
PUT,"/blog?file=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: qWdBSlfl",,1
GET,/checkout?search=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: CciAzsDW",,1
GET,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: mWUBCSHt",q=&& cat /etc/passwd,1
POST,/api/user?file=english,"User-Agent: Mozilla/5.0
X-Request-ID: leZIxJfO",,0
GET,/api/user?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: kmUYZoKM",,0
GET,/search?page=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: TzPrwrlI",,0
PUT,/login?search=../../etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: DXNMLznb",,1
POST,/login?file=%3B%20ls%20-la,"User-Agent: Mozilla/6.0
X-Request-ID: IVvCLwAE",,1
POST,/search?page=false,"User-Agent: Mozilla/6.0
X-Request-ID: WejBGNuK",,0
PUT,/blog?search=english,"User-Agent: Mozilla/4.0
X-Request-ID: YQVEEDmx",,0
GET,/login?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: EIlMRCFa",,0
GET,/login?lang='; DROP TABLE users; --,"User-Agent: Mozilla/6.0
X-Request-ID: OMITQLbI",,1
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: hxtXdgbm",lang=<script>alert(1)</script>,1
POST,/login?username=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: gsWauASW",,1
POST,/blog?file=category1,"User-Agent: Mozilla/6.0
X-Request-ID: GejZmzZa",,0
POST,/search?id=false,"User-Agent: Mozilla/6.0
X-Request-ID: IHclAZkW",,0
POST,/login?file=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: kUWYXgUd",,1
PUT,/login?file=false,"User-Agent: Mozilla/5.0
X-Request-ID: Pffnqkws",,0
POST,/product?q=category1,"User-Agent: Mozilla/4.0
X-Request-ID: PtpSvDJn",,0
PUT,/blog?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: jhLYxcFM",,0
POST,/product?file=john,"User-Agent: Mozilla/6.0
X-Request-ID: fLYGMwFc",,0
GET,/checkout?username=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: egowPupC",,0
PUT,/blog?username=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: XvUmKSte",,0
POST,/checkout?file=<svg/onload=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: TVDCqRYh",,1
GET,/product?id=category1,"User-Agent: Mozilla/6.0
X-Request-ID: nSrQilOb",,0
GET,/product?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: HuSjUHno",,0
POST,/login?id=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: ISbRlXRp",,0
GET,/product?search=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: PwWtmbmV",,1
GET,/search?id=category1,"User-Agent: Mozilla/5.0
X-Request-ID: QaHIcZvG",,0
POST,/product?username=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: nUoxWRAz",,0
GET,/api/user?lang=%7C%20whoami,"User-Agent: Mozilla/4.0
X-Request-ID: XsuUNcUh",,1
GET,/product?file=`id`,"User-Agent: Mozilla/4.0
X-Request-ID: igVxVLZd",,1
PUT,/checkout?page=item45,"User-Agent: Mozilla/5.0
X-Request-ID: ceFbKwRz",,0
PUT,/search?lang=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: JmGsaxjn",,0
PUT,/product,"User-Agent: Mozilla/4.0
X-Request-ID: TuJLMCEN",search='; DROP TABLE users; --,1
GET,/checkout?lang=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: UAVCPeMh",,1
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: eyzsOnHt",username=%3B%20ls%20-la,1
PUT,/product?id=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: fPEuqWsc",,0
PUT,/api/user?id=true,"User-Agent: Mozilla/5.0
X-Request-ID: juNfRbFJ",,0
GET,/blog?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: QFPuBbnD",,0
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: jxGykfzM",lang='; DROP TABLE users; --,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: UtXyALje",file=&& cat /etc/passwd,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: GSZXDGpv",file=%26%26%20cat%20/etc/passwd,1
POST,/checkout?id=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: VBRNLZua",,0
PUT,/product?username=item45,"User-Agent: Mozilla/4.0
X-Request-ID: ArButpNH",,0
PUT,/product?q=category1,"User-Agent: Mozilla/6.0
X-Request-ID: MwskQixh",,0
POST,/product?file=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: WSPSfnNk",,0
POST,/checkout?q=category1,"User-Agent: Mozilla/4.0
X-Request-ID: QFVPeAyS",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: IdbTbnjr",lang=../../etc/passwd,1
POST,/checkout?page=../../etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: FiBVkxHL",,1
PUT,/search?search=123,"User-Agent: Mozilla/4.0
X-Request-ID: xNQZsjjZ",,0
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: HJuvFTYY",username=../../etc/passwd,1
POST,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: xYuhHQBZ",username=%27%20OR%20%27a%27%3D%27a,1
POST,/login?file=item45,"User-Agent: Mozilla/6.0
X-Request-ID: nMksjvbw",,0
POST,/login?search=| whoami,"User-Agent: Mozilla/6.0
X-Request-ID: lScNIUpD",,1
PUT,/blog?username=%60id%60,"User-Agent: Mozilla/6.0
X-Request-ID: WlNrSzCG",,1
PUT,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: RkBdcMww",file=%26%26%20cat%20/etc/passwd,1
PUT,/login,"User-Agent: Mozilla/4.0
X-Request-ID: eQrGYQDd",id=/etc/shadow,1
GET,/login,"User-Agent: Mozilla/6.0
X-Request-ID: xjvwaPyL",lang=`id`,1
PUT,/search?id=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: pCScsvCw",,1
GET,/search?username=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: drwlDnaY",,1
GET,/search,"User-Agent: Mozilla/6.0
X-Request-ID: wmUuXwvz",page=%27%20OR%20%27a%27%3D%27a,1
GET,/checkout?username=english,"User-Agent: Mozilla/4.0
X-Request-ID: NbVEEsWq",,0
POST,/search?q=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/6.0
X-Request-ID: pXlSnHZk",,1
PUT,/blog?q=category1,"User-Agent: Mozilla/5.0
X-Request-ID: vaBjzBCu",,0
GET,/search?lang=john,"User-Agent: Mozilla/6.0
X-Request-ID: rVjivbnr",,0
GET,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: ARoDLXnh",id=%3Csvg/onload%3Dalert%281%29%3E,1
POST,/search?q=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/6.0
X-Request-ID: VXelFjEx",,1
PUT,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: kXdcRyyL",file=%3Cscript%3Ealert%281%29%3C/script%3E,1
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: xDvKBxGV",id=&& cat /etc/passwd,1
POST,/api/user?file=category1,"User-Agent: Mozilla/4.0
X-Request-ID: kQIyZsZc",,0
POST,/product?username=' AND SLEEP(5)--,"User-Agent: Mozilla/6.0
X-Request-ID: MsVuMkcJ",,1
PUT,/blog?file=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/6.0
X-Request-ID: LcMTsMlO",,1
GET,/search?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: olVWqcdu",,0
POST,"/product?page=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: DchcpttQ",,1
